hvac,envelope,lights,shgc,afn,azimuth,boundaries,ghr,targ
vrf,2.5,23.658203125,0.408203125,max,292.8515625,outdoors,71394,138.951239823014
vrf,2.5,23.658203125,0.621484375,max,271.7578125,outdoors,71394,139.987563121188
vrf,2.5,23.658203125,0.621484375,max,292.8515625,outdoors,71394,139.960850530752
vrf,3.7,10.259765625,0.370703125,max,146.6015625,outdoors,71394,88.2519439783961
vrf,3.7,10.259765625,0.370703125,max,238.0078125,outdoors,71394,88.3611368104514
vrf,3.7,10.259765625,0.533984375,max,146.6015625,outdoors,71394,88.5916846500869
vrf,3.7,10.970703125,0.333984375,min,326.6015625,adiabatic,71394,86.5773892756563
vrf,3.7,10.970703125,0.333984375,min,58.0078125,adiabatic,71394,86.5702386752387
vrf,3.7,10.970703125,0.570703125,min,58.0078125,adiabatic,71394,87.2770057949394
vrf,3.7,11.408203125,0.458203125,max,247.8515625,adiabatic,71394,91.4589181631828
vrf,3.7,11.408203125,0.471484375,max,136.7578125,outdoors,71394,92.308688842956
vrf,3.7,12.283203125,0.696484375,min,249.2578125,outdoors,71394,93.1543766209146
vrf,3.7,12.447265625,0.333203125,max,315.3515625,adiabatic,71394,94.5366860443494
vrf,3.7,12.447265625,0.333203125,min,204.2578125,adiabatic,71394,91.8715720918773
vrf,3.7,12.447265625,0.333203125,min,315.3515625,adiabatic,71394,91.8148030356777
vrf,3.7,12.447265625,0.646484375,min,315.3515625,adiabatic,71394,92.6220272574327
vrf,3.7,12.720703125,0.483984375,max,101.6015625,adiabatic,71394,95.7305823636084
vrf,3.7,12.720703125,0.483984375,max,283.0078125,adiabatic,71394,95.9431408400859
vrf,3.7,12.720703125,0.483984375,max,283.0078125,outdoors,71394,96.8975293925477
vrf,3.7,12.720703125,0.620703125,max,101.6015625,outdoors,71394,97.1349177199084
vrf,3.7,12.720703125,0.620703125,max,283.0078125,adiabatic,71394,96.3445946076225
vrf,3.7,13.759765625,0.433984375,min,328.0078125,outdoors,71394,97.4859192686569
vrf,3.7,13.759765625,0.470703125,min,236.6015625,outdoors,71394,97.6987761039841
vrf,3.7,14.033203125,0.333203125,min,315.3515625,adiabatic,71394,97.2783447340715
vrf,3.7,14.033203125,0.646484375,max,204.2578125,adiabatic,71394,100.527737665237
vrf,3.7,14.197265625,0.383203125,min,180.3515625,outdoors,71394,98.8952080647433
vrf,3.7,14.470703125,0.433984375,min,236.6015625,outdoors,71394,99.9903376475848
vrf,3.7,14.470703125,0.433984375,min,328.0078125,outdoors,71394,99.8455617218171
vrf,3.7,14.470703125,0.470703125,min,328.0078125,outdoors,71394,99.9081906602794
vrf,3.7,15.509765625,0.320703125,max,11.6015625,adiabatic,71394,104.602240417469
vrf,3.7,15.509765625,0.383984375,max,13.0078125,outdoors,71394,105.830429651545
vrf,3.7,16.220703125,0.320703125,max,13.0078125,outdoors,71394,108.106769907476
vrf,3.7,16.220703125,0.383984375,max,11.6015625,outdoors,71394,108.210040682271
vrf,3.7,16.220703125,0.383984375,max,13.0078125,adiabatic,71394,107.084577725909
vrf,3.7,16.220703125,0.383984375,max,13.0078125,outdoors,71394,108.211665555409
vrf,3.7,16.822265625,0.508203125,max,1.7578125,adiabatic,71394,109.428509505086
vrf,3.7,16.822265625,0.508203125,max,202.8515625,adiabatic,71394,109.558636461051
vrf,3.7,16.822265625,0.521484375,max,202.8515625,adiabatic,71394,109.600924219729
vrf,3.7,17.259765625,0.333984375,min,58.0078125,adiabatic,71394,108.127815713412
vrf,3.7,17.697265625,0.396484375,min,270.3515625,adiabatic,71394,109.853884896565
vrf,3.7,17.697265625,0.683203125,max,270.3515625,adiabatic,71394,113.405934688533
vrf,3.7,17.697265625,0.683203125,min,270.3515625,adiabatic,71394,110.379727678182
vrf,3.7,17.697265625,0.683203125,min,270.3515625,outdoors,71394,111.086160262145
vrf,3.7,17.697265625,0.683203125,min,339.2578125,adiabatic,71394,110.096249617418
vrf,3.7,17.970703125,0.370703125,max,146.6015625,outdoors,71394,114.027719422218
vrf,3.7,19.009765625,0.483984375,max,101.6015625,outdoors,71394,117.923845772363
vrf,3.7,19.009765625,0.483984375,max,283.0078125,adiabatic,71394,117.133137884737
vrf,3.7,19.009765625,0.620703125,max,101.6015625,adiabatic,71394,117.284858531058
vrf,3.7,19.009765625,0.620703125,max,101.6015625,outdoors,71394,118.312442327583
vrf,3.7,19.009765625,0.620703125,max,283.0078125,outdoors,71394,118.482170501177
vrf,3.7,19.283203125,0.496484375,max,69.2578125,adiabatic,71394,117.852308545825
vrf,3.7,20.158203125,0.508203125,max,202.8515625,adiabatic,71394,120.818668689507
vrf,3.7,20.158203125,0.521484375,max,1.7578125,adiabatic,71394,120.731291141752
vrf,3.7,21.197265625,0.583203125,max,0.3515625,adiabatic,71394,124.454390537139
vrf,3.7,22.072265625,0.458203125,max,136.7578125,adiabatic,71394,127.011368797434
vrf,3.7,22.072265625,0.458203125,max,247.8515625,adiabatic,71394,127.409914151929
vrf,3.7,22.072265625,0.458203125,max,247.8515625,outdoors,71394,128.244347398963
vrf,3.7,22.072265625,0.471484375,max,247.8515625,adiabatic,71394,127.473864555941
vrf,3.7,22.783203125,0.396484375,max,339.2578125,outdoors,71394,130.302235969809
vrf,3.7,22.783203125,0.683203125,min,270.3515625,adiabatic,71394,127.341108838862
