"case","seed","hvac","envelope","lights","shgc","afn","azimuth","boundaries","ghr","outputs"
"h_split_e_3.7_l_16.66_s_0.61_v_min_a_91.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,16.658203125,0.608203125,"min",91.7578125,"adiabatic",14172,51.7565401139167
"h_split_e_3.7_l_17.26_s_0.57_v_min_a_326.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.259765625,0.570703125,"min",326.6015625,"adiabatic",14172,52.5761953794035
"h_split_e_3.7_l_17.53_s_0.35_v_max_a_294.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.533203125,0.346484375,"max",294.2578125,"adiabatic",14172,50.2840224793186
"h_split_e_3.7_l_17.53_s_0.35_v_min_a_294.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.533203125,0.346484375,"min",294.2578125,"adiabatic",14172,51.7347399784989
"h_split_e_3.7_l_17.53_s_0.35_v_min_a_45.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.533203125,0.346484375,"min",45.3515625,"adiabatic",14172,50.7332522207455
"h_split_e_3.7_l_17.53_s_0.43_v_max_a_45.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.533203125,0.433203125,"max",45.3515625,"adiabatic",14172,49.4814523967986
"h_split_e_3.7_l_17.53_s_0.43_v_min_a_294.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.533203125,0.433203125,"min",294.2578125,"adiabatic",14172,52.1271501847764
"h_split_e_3.7_l_17.7_s_0.4_v_max_a_339.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.697265625,0.396484375,"max",339.2578125,"outdoors",14172,49.8562075127493
"h_split_e_3.7_l_17.7_s_0.68_v_min_a_270.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.697265625,0.683203125,"min",270.3515625,"adiabatic",14172,54.0610776471685
"h_split_e_3.7_l_17.97_s_0.53_v_max_a_238.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.970703125,0.533984375,"max",238.0078125,"outdoors",14172,52.3992519011612
"h_split_e_3.7_l_19.28_s_0.38_v_max_a_69.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.283203125,0.383203125,"max",69.2578125,"adiabatic",14172,50.3173225531266
"h_split_e_3.7_l_19.28_s_0.5_v_max_a_180.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.283203125,0.496484375,"max",180.3515625,"adiabatic",14172,52.9475448696087
"h_split_e_3.7_l_19.28_s_0.5_v_max_a_69.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.283203125,0.496484375,"max",69.2578125,"adiabatic",14172,50.8721368008008
"h_split_e_3.7_l_19.28_s_0.5_v_max_a_69.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.283203125,0.496484375,"max",69.2578125,"outdoors",14172,50.8721368008008
"h_split_e_3.7_l_19.28_s_0.5_v_min_a_69.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.283203125,0.496484375,"min",69.2578125,"adiabatic",14172,52.5113155597381
"h_split_e_3.7_l_19.45_s_0.45_v_min_a_24.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.447265625,0.446484375,"min",24.2578125,"outdoors",14172,52.4860659564111
"h_split_e_3.7_l_19.45_s_0.53_v_max_a_135.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.447265625,0.533203125,"max",135.3515625,"outdoors",14172,52.2388832511275
"h_split_e_3.7_l_21.03_s_0.45_v_max_a_24.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.033203125,0.446484375,"max",24.2578125,"outdoors",14172,51.60387862343
"h_split_e_3.7_l_21.03_s_0.45_v_min_a_135.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.033203125,0.446484375,"min",135.3515625,"outdoors",14172,54.4446431334007
"h_split_e_3.7_l_21.03_s_0.45_v_min_a_24.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.033203125,0.446484375,"min",24.2578125,"outdoors",14172,53.4953288041424
"h_split_e_3.7_l_21.03_s_0.53_v_min_a_24.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.033203125,0.533203125,"min",24.2578125,"outdoors",14172,53.9006715156511
"h_split_e_3.7_l_21.2_s_0.58_v_max_a_0.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.583203125,"max",0.3515625,"adiabatic",14172,52.6334192058396
"h_split_e_3.7_l_21.2_s_0.58_v_max_a_0.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.583203125,"max",0.3515625,"outdoors",14172,52.6334192058396
"h_split_e_3.7_l_21.2_s_0.58_v_max_a_249.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.583203125,"max",249.2578125,"adiabatic",14172,54.5159043772599
"h_split_e_3.7_l_21.2_s_0.58_v_min_a_0.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.583203125,"min",0.3515625,"adiabatic",14172,54.781669296706
"h_split_e_3.7_l_21.2_s_0.7_v_max_a_0.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.696484375,"max",0.3515625,"adiabatic",14172,53.0639508193256
"h_split_e_3.7_l_22.07_s_0.46_v_max_a_247.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.072265625,0.458203125,"max",247.8515625,"adiabatic",14172,54.1835962713073
"h_split_e_3.7_l_22.07_s_0.47_v_max_a_136.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.072265625,0.471484375,"max",136.7578125,"outdoors",14172,53.3534268002356
"h_split_e_3.7_l_22.51_s_0.52_v_min_a_191.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.509765625,0.520703125,"min",191.6015625,"adiabatic",14172,57.5978799012526
"h_split_e_3.7_l_22.51_s_0.52_v_min_a_191.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.509765625,0.520703125,"min",191.6015625,"outdoors",14172,57.5978799012526
"h_split_e_3.7_l_22.51_s_0.52_v_min_a_193.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.509765625,0.520703125,"min",193.0078125,"outdoors",14172,57.6101333302981
"h_split_e_3.7_l_22.51_s_0.58_v_min_a_191.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.509765625,0.583984375,"min",191.6015625,"outdoors",14172,58.122757934711
"h_split_e_3.7_l_22.78_s_0.4_v_max_a_270.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.396484375,"max",270.3515625,"outdoors",14172,53.9525313272561
"h_split_e_3.7_l_22.78_s_0.4_v_max_a_339.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.396484375,"max",339.2578125,"adiabatic",14172,52.8340710450878
"h_split_e_3.7_l_22.78_s_0.4_v_max_a_339.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.396484375,"max",339.2578125,"outdoors",14172,52.8340710450878
"h_split_e_3.7_l_22.78_s_0.4_v_min_a_339.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.396484375,"min",339.2578125,"outdoors",14172,55.0586196745407
"h_split_e_3.7_l_22.78_s_0.68_v_max_a_339.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.683203125,"max",339.2578125,"outdoors",14172,54.2165445185875
"h_split_e_3.7_l_23.22_s_0.52_v_min_a_191.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,23.220703125,0.520703125,"min",191.6015625,"outdoors",14172,58.0602162257062
"h_split_e_3.7_l_23.22_s_0.58_v_min_a_193.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,23.220703125,0.583984375,"min",193.0078125,"adiabatic",14172,58.60326424332
"h_split_e_3.7_l_23.82_s_0.31_v_min_a_22.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,23.822265625,0.308203125,"min",22.8515625,"outdoors",14172,54.797939025174
"h_split_e_3.7_l_23.82_s_0.32_v_min_a_181.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,23.822265625,0.321484375,"min",181.7578125,"outdoors",14172,56.8059210971775
"h_vrf_e_2.5_l_10.26_s_0.37_v_max_a_146.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.259765625,0.370703125,"max",146.6015625,"outdoors",14172,28.6436769404632
"h_vrf_e_2.5_l_10.53_s_0.55_v_max_a_114.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.533203125,0.546484375,"max",114.2578125,"outdoors",14172,29.2353965377548
"h_vrf_e_2.5_l_10.53_s_0.55_v_max_a_225.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.533203125,0.546484375,"max",225.3515625,"outdoors",14172,29.8798790439856
"h_vrf_e_2.5_l_10.53_s_0.55_v_min_a_114.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.533203125,0.546484375,"min",114.2578125,"outdoors",14172,31.4867649296112
"h_vrf_e_2.5_l_10.53_s_0.63_v_max_a_114.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.533203125,0.633203125,"max",114.2578125,"outdoors",14172,29.5495916359301
"h_vrf_e_2.5_l_10.53_s_0.63_v_min_a_225.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.533203125,0.633203125,"min",225.3515625,"outdoors",14172,32.5157066795224
"h_vrf_e_2.5_l_10.7_s_0.48_v_max_a_90.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.697265625,0.483203125,"max",90.3515625,"outdoors",14172,28.7684823560754
"h_vrf_e_2.5_l_10.7_s_0.6_v_min_a_159.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.697265625,0.596484375,"min",159.2578125,"adiabatic",14172,32.2234128709918
"h_vrf_e_2.5_l_10.97_s_0.33_v_min_a_58.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.970703125,0.333984375,"min",58.0078125,"adiabatic",14172,30.2043280092157
"h_vrf_e_2.5_l_12.28_s_0.58_v_min_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.583203125,"min",249.2578125,"outdoors",14172,32.9369576360311
"h_vrf_e_2.5_l_12.28_s_0.7_v_max_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.696484375,"max",249.2578125,"outdoors",14172,31.0450645077926
"h_vrf_e_2.5_l_12.28_s_0.7_v_min_a_0.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.696484375,"min",0.3515625,"outdoors",14172,31.629983836454
"h_vrf_e_2.5_l_12.28_s_0.7_v_min_a_249.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"adiabatic",14172,33.3302058313953
"h_vrf_e_2.5_l_12.28_s_0.7_v_min_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"outdoors",14172,33.3302058313953
"h_vrf_e_2.5_l_12.45_s_0.33_v_min_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.447265625,0.333203125,"min",315.3515625,"adiabatic",14172,31.0348863775898
"h_vrf_e_2.5_l_12.45_s_0.65_v_max_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.447265625,0.646484375,"max",204.2578125,"adiabatic",14172,31.127694452648
"h_vrf_e_2.5_l_14.03_s_0.33_v_max_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.033203125,0.333203125,"max",204.2578125,"adiabatic",14172,30.4142944367944
"h_vrf_e_2.5_l_14.03_s_0.65_v_max_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.033203125,0.646484375,"max",204.2578125,"adiabatic",14172,31.7994689340951
"h_vrf_e_2.5_l_14.03_s_0.65_v_max_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.033203125,0.646484375,"max",315.3515625,"adiabatic",14172,30.5937046244059
"h_vrf_e_2.5_l_14.03_s_0.65_v_min_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.033203125,0.646484375,"min",204.2578125,"adiabatic",14172,34.0801548804948
"h_vrf_e_2.5_l_14.2_s_0.38_v_max_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.383203125,"max",180.3515625,"outdoors",14172,30.5956328537952
"h_vrf_e_2.5_l_14.2_s_0.38_v_min_a_180.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"adiabatic",14172,32.8913863447781
"h_vrf_e_2.5_l_14.2_s_0.38_v_min_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"outdoors",14172,32.8913863447781
"h_vrf_e_2.5_l_14.2_s_0.38_v_min_a_69.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.383203125,"min",69.2578125,"outdoors",14172,31.9975623284907
"h_vrf_e_2.5_l_14.2_s_0.5_v_min_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.496484375,"min",180.3515625,"outdoors",14172,33.4111278517253
"h_vrf_e_2.5_l_15.07_s_0.66_v_min_a_67.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.072265625,0.658203125,"min",67.8515625,"outdoors",14172,33.2849959605056
"h_vrf_e_2.5_l_15.07_s_0.67_v_min_a_316.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.072265625,0.671484375,"min",316.7578125,"adiabatic",14172,33.3568354776733
"h_vrf_e_2.5_l_15.51_s_0.32_v_max_a_11.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"adiabatic",14172,29.8483147586763
"h_vrf_e_2.5_l_15.51_s_0.32_v_max_a_11.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"outdoors",14172,29.8483147586763
"h_vrf_e_2.5_l_15.51_s_0.32_v_max_a_13.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.509765625,0.320703125,"max",13.0078125,"adiabatic",14172,29.8508154083177
"h_vrf_e_2.5_l_15.51_s_0.38_v_max_a_11.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.509765625,0.383984375,"max",11.6015625,"adiabatic",14172,29.9964105935872
"h_vrf_e_2.5_l_15.78_s_0.48_v_min_a_159.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.483203125,"min",159.2578125,"adiabatic",14172,33.8928857454977
"h_vrf_e_2.5_l_15.78_s_0.6_v_max_a_159.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.596484375,"max",159.2578125,"adiabatic",14172,32.1150874777279
"h_vrf_e_2.5_l_15.78_s_0.6_v_min_a_159.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"adiabatic",14172,34.3890362411548
"h_vrf_e_2.5_l_15.78_s_0.6_v_min_a_159.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"outdoors",14172,34.3890362411548
"h_vrf_e_2.5_l_15.78_s_0.6_v_min_a_90.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.596484375,"min",90.3515625,"adiabatic",14172,33.6864488341312
"h_vrf_e_2.5_l_16.22_s_0.32_v_max_a_11.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,16.220703125,0.320703125,"max",11.6015625,"adiabatic",14172,30.169709492379
"h_vrf_e_2.5_l_16.22_s_0.38_v_max_a_13.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,16.220703125,0.383984375,"max",13.0078125,"outdoors",14172,30.3216522735269
"h_vrf_e_2.5_l_16.82_s_0.51_v_max_a_202.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,16.822265625,0.508203125,"max",202.8515625,"adiabatic",14172,32.4044625074856
"h_vrf_e_2.5_l_16.82_s_0.52_v_max_a_1.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,16.822265625,0.521484375,"max",1.7578125,"adiabatic",14172,30.9984459702186
"h_vrf_e_2.5_l_17.26_s_0.57_v_min_a_326.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,17.259765625,0.570703125,"min",326.6015625,"adiabatic",14172,33.883668563105
"h_vrf_e_2.5_l_17.97_s_0.53_v_max_a_238.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,17.970703125,0.533984375,"max",238.0078125,"outdoors",14172,32.886479581425
"h_vrf_e_2.5_l_18.41_s_0.66_v_min_a_316.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,18.408203125,0.658203125,"min",316.7578125,"adiabatic",14172,34.7138648634258
"h_vrf_e_2.5_l_18.41_s_0.67_v_min_a_316.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"adiabatic",14172,34.7468874149506
"h_vrf_e_2.5_l_18.41_s_0.67_v_min_a_316.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"outdoors",14172,34.7468874149506
"h_vrf_e_2.5_l_18.41_s_0.67_v_min_a_67.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,18.408203125,0.671484375,"min",67.8515625,"adiabatic",14172,34.7044633888499
"h_vrf_e_2.5_l_19.28_s_0.38_v_min_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,19.283203125,0.383203125,"min",180.3515625,"outdoors",14172,35.0362995648538
"h_vrf_e_2.5_l_20.16_s_0.51_v_max_a_1.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.158203125,0.508203125,"max",1.7578125,"adiabatic",14172,32.3784708214384
"h_vrf_e_2.5_l_20.16_s_0.52_v_max_a_1.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.158203125,0.521484375,"max",1.7578125,"adiabatic",14172,32.4066945284838
"h_vrf_e_2.5_l_20.16_s_0.52_v_max_a_202.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.158203125,0.521484375,"max",202.8515625,"adiabatic",14172,33.7520054647713
"h_vrf_e_2.5_l_20.32_s_0.41_v_max_a_271.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.322265625,0.408203125,"max",271.7578125,"outdoors",14172,32.9912444148449
"h_vrf_e_2.5_l_20.32_s_0.41_v_max_a_292.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.322265625,0.408203125,"max",292.8515625,"outdoors",14172,32.7490402263143
"h_vrf_e_2.5_l_20.32_s_0.62_v_max_a_271.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.322265625,0.621484375,"max",271.7578125,"outdoors",14172,33.7326140643261
"h_vrf_e_2.5_l_20.32_s_0.62_v_max_a_292.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.322265625,0.621484375,"max",292.8515625,"outdoors",14172,33.4361396123212
"h_vrf_e_2.5_l_20.76_s_0.63_v_max_a_56.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.759765625,0.633984375,"max",56.6015625,"adiabatic",14172,33.1658127432474
"h_vrf_e_2.5_l_20.76_s_0.67_v_max_a_148.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.759765625,0.670703125,"max",148.0078125,"adiabatic",14172,34.2058318280236
